gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
14568	KLAM	11829	KLAM0011829		'421510121465501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14567	KLAM	11830	KLAM0011830	144049	'421510121464901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6367	KLAM	11950	KLAM0011950		'421126121452001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15486	KLAM	12047	KLAM0012047		'421407121460601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
16640	KLAM	12050	KLAM0012050		'38S/9E-28DCB (City of Klamath Falls)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
8247	KLAM	12102	KLAM0012102		'421319121472501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8249	KLAM	12107	KLAM0012107		'421321121472801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8251	KLAM	12119	KLAM0012119		'421320121472801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8252	KLAM	12121	KLAM0012121		'421320121472701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8256	KLAM	12167	KLAM0012167		'421258121431801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9469	KLAM	12186	KLAM0012186		'38S/10E-5cbc'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9469	KLAM	12186	KLAM0012186		'421725121403901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9470	KLAM	12197	KLAM0012197		'38S/10E-9cbc'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9470	KLAM	12197	KLAM0012197		'421634121392201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6390	KLAM	12198	KLAM0012198		'421630121392701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6391	KLAM	12203	KLAM0012203		'38S/10E-13bbb1'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6391	KLAM	12203	KLAM0012203		'421612121355201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
16359	KLAM	12207	KLAM0012207		'421536121381801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9471	KLAM	12209	KLAM0012209		'38S/10E-16bbb'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9471	KLAM	12209	KLAM0012209		'421613121392701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6392	KLAM	12211	KLAM0012211		'38S/10E-dcd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9472	KLAM	12213	KLAM0012213		'38S/10E-16dda'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9472	KLAM	12213	KLAM0012213		'421535121383701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6393	KLAM	12217	KLAM0012217		'38S/10E-22baa'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6393	KLAM	12217	KLAM0012217		'421524121374601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9473	KLAM	12218	KLAM0012218		'38S/10E-22ada'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9473	KLAM	12218	KLAM0012218		'421510121371201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6368	KLAM	12221	KLAM0012221		'38S/10E-23bdd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6368	KLAM	12221	KLAM0012221		'421501121354901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9474	KLAM	12223	KLAM0012223		'421503121355601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6394	KLAM	12224	KLAM0012224		'38S/10E-25aab1'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6394	KLAM	12224	KLAM0012224		'421434121350501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9475	KLAM	12226	KLAM0012226		'38S/10E-25dab'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9475	KLAM	12226	KLAM0012226		'421406121345701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9476	KLAM	12228	KLAM0012228		'38S/10E-26bac'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9476	KLAM	12228	KLAM0012228		'421431121364301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8257	KLAM	12230	KLAM0012230		'421254121360001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8258	KLAM	12261	KLAM0012261		'38S/11E-5cdd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
8258	KLAM	12261	KLAM0012261		'421751121261301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9477	KLAM	12267	KLAM0012267		'38S/11E-6cbd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9477	KLAM	12267	KLAM0012267		'421836121274101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9478	KLAM	12268	KLAM0012268		'421802121274101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6395	KLAM	12269	KLAM0012269		'38S/11E-6dda'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6395	KLAM	12269	KLAM0012269		'421759121265401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9479	KLAM	12273	KLAM0012273		'421736121270601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8259	KLAM	12283	KLAM0012283		'38S/11E-7daa'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
8259	KLAM	12283	KLAM0012283		'421717121265601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9480	KLAM	12285	KLAM0012285		'38S/11E-7bad'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9481	KLAM	12286	KLAM0012286		'38S/11E-7cba'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9481	KLAM	12286	KLAM0012286		'421718121274301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9482	KLAM	12345	KLAM0012345		'38S/11E-18bba'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9482	KLAM	12345	KLAM0012345		'421652121274401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9483	KLAM	12358	KLAM0012358		'421514121271701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9485	KLAM	12363	KLAM0012363		'38 S/11E-31aba1'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9485	KLAM	12363	KLAM0012363		'421414121270501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9486	KLAM	12369	KLAM0012369		'421402121320501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9487	KLAM	12377	KLAM0012377		'38S/11.5E-1baa'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9488	KLAM	12380	KLAM0012380		'38S/11.5E-2dcb'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9488	KLAM	12380	KLAM0012380		'38S/11.5E-2DCB (Angel)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
9488	KLAM	12380	KLAM0012380		'421757121293701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9489	KLAM	12382	KLAM0012382		'38S/11.5E-3dbd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9489	KLAM	12382	KLAM0012382		'421805121304201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9490	KLAM	12385	KLAM0012385		'421723121335101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6397	KLAM	12386	KLAM0012386		'39S/11.5E-7ddd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6397	KLAM	12386	KLAM0012386		'421701121335701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9491	KLAM	12389	KLAM0012389		'38S/11.5E-10cac'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9491	KLAM	12389	KLAM0012389		'421710121311101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6398	KLAM	12390	KLAM0012390		'38S/11.5E-11ada'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6398	KLAM	12390	KLAM0012390		'421735121291001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9492	KLAM	12391	KLAM0012391		'38S/11.5E-12aba'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9492	KLAM	12391	KLAM0012391		'421744121281801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9493	KLAM	12393	KLAM0012393		'38S/11.5E-12cca1'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6399	KLAM	12394	KLAM0012394		'421710121285501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9494	KLAM	12395	KLAM0012395		'38S/11.5E-12cdd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9494	KLAM	12395	KLAM0012395		'421700121283901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6400	KLAM	12396	KLAM0012396		'38S/11.5E-13aca'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6400	KLAM	12396	KLAM0012396		'421640121323001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15496	KLAM	12397	KLAM0012397		'421605121290501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9495	KLAM	12398	KLAM0012398		'38S/11.5E-13dca'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9495	KLAM	12398	KLAM0012398		'421617121282901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6369	KLAM	12404	KLAM0012404		'421612121302501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9496	KLAM	12406	KLAM0012406		'38S/11.5E-20ccb'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9496	KLAM	12406	KLAM0012406		'421523121334001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9497	KLAM	12411	KLAM0012411		'38S/11.5E-23bdc'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9497	KLAM	12411	KLAM0012411		'421538121300001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9498	KLAM	12413	KLAM0012413		'38S/11.5E-24cbb1'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9498	KLAM	12413	KLAM0012413		'421535121290701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8261	KLAM	12415	KLAM0012415		'38S/11.5E-24cdc'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
8261	KLAM	12415	KLAM0012415		'421518121285001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6402	KLAM	12416	KLAM0012416		'38S/11.5E-25cbb'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6402	KLAM	12416	KLAM0012416		'421443121290501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9499	KLAM	12418	KLAM0012418		'38S/11.5E-26ada'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9500	KLAM	12419	KLAM0012419		'38S/11.5E-29dad'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9500	KLAM	12419	KLAM0012419		'421436121323601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9501	KLAM	12420	KLAM0012420		'38S/11.5E-29ada'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9501	KLAM	12420	KLAM0012420		'421453121324101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6403	KLAM	12421	KLAM0012421		'38S/11.5E-30cba'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6403	KLAM	12421	KLAM0012421		'421443121344801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6404	KLAM	12424	KLAM0012424		'38S/11.5E-30ddd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
6404	KLAM	12424	KLAM0012424		'421422121335001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9502	KLAM	12425	KLAM0012425		'421421121342101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9503	KLAM	12429	KLAM0012429		'38S/11.5E-31bcd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9503	KLAM	12429	KLAM0012429		'421358121344801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9504	KLAM	12431	KLAM0012431		'38S/11.5E-32bdd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9504	KLAM	12431	KLAM0012431		'421358121330501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9505	KLAM	12432	KLAM0012432		'38S/11.5E-32dcd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9506	KLAM	12437	KLAM0012437		'38S/11.5E-33dca'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9507	KLAM	12454	KLAM0012454		'38S/11.5E-34cdd'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9507	KLAM	12454	KLAM0012454		'421328121305501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8262	KLAM	12456	KLAM0012456		'421404121301701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9508	KLAM	12457	KLAM0012457		'38S/11.5E-36bbc'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9508	KLAM	12457	KLAM0012457		'421411121290401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9509	KLAM	12471	KLAM0012471		'421516121235401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9510	KLAM	12477	KLAM0012477		'421443121232701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8263	KLAM	12487	KLAM0012487		'421228121421901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15176	KLAM	12495	KLAM0012495		'421236121422401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15484	KLAM	12513	KLAM0012513		'421228121434301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8264	KLAM	12537	KLAM0012537		'421131121482601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15480	KLAM	12562	KLAM0012562		'421150121473101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15472	KLAM	12569	KLAM0012569		'421115121461201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8265	KLAM	12580	KLAM0012580		'421154121435501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8266	KLAM	12602	KLAM0012602		'421102121415301'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15461	KLAM	12606	KLAM0012606		'421020121415401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15419	KLAM	12785	KLAM0012785		'420745121472601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15417	KLAM	12810	KLAM0012810		'420735121442502'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6406	KLAM	12815	KLAM0012815		'420743121450101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14127	KLAM	12828	KLAM0012828		'420841121403801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8267	KLAM	12852	KLAM0012852		'421206121412401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6370	KLAM	12893	KLAM0012893		'421032121372001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9511	KLAM	13062	KLAM0013062		'421148121384901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15474	KLAM	13079	KLAM0013079		'421130121380016'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9512	KLAM	13096	KLAM0013096		'421142121353401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15459	KLAM	13108	KLAM0013108		'421015121371517'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15468	KLAM	13123	KLAM0013123		'421105121400701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14561	KLAM	13153	KLAM0013153		'421057121414501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14129	KLAM	13155	KLAM0013155		'421100121414201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15447	KLAM	13235	KLAM0013235		'420922121394501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15435	KLAM	13236	KLAM0013236		'420838121403501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15445	KLAM	13238	KLAM0013238		'420921121391601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15446	KLAM	13244	KLAM0013244		'420921121392801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15450	KLAM	13249	KLAM0013249		'420929121383701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15449	KLAM	13263	KLAM0013263		'420925121373527'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15441	KLAM	13272	KLAM0013272		'420904121381801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
14562	KLAM	13290	KLAM0013290		'420828121395701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8269	KLAM	13296	KLAM0013296		'420904121412501'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15424	KLAM	13300	KLAM0013300		'420810121414801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15437	KLAM	13308	KLAM0013308		'420840121414801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15448	KLAM	13315	KLAM0013315		'420925121373524'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15430	KLAM	13316	KLAM0013316		'420821121393901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
15427	KLAM	13318	KLAM0013318		'420817121404101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8270	KLAM	13326	KLAM0013326		'39S/11E-2dca'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
8270	KLAM	13326	KLAM0013326		'421245121222401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9513	KLAM	13331	KLAM0013331		'421323121233001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9514	KLAM	13332	KLAM0013332	102879	'421314121235001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9515	KLAM	13353	KLAM0013353		'421211121242801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6407	KLAM	13397	KLAM0013397		'421147121232101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9516	KLAM	13399	KLAM0013399		'421233121220601'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9517	KLAM	13400	KLAM0013400		'39S/11E-12dba'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9517	KLAM	13400	KLAM0013400		'421203121212001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8271	KLAM	13403	KLAM0013403		'421116121215001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9518	KLAM	13406	KLAM0013406		'421118121215701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6371	KLAM	13427	KLAM0013427		'39S/11E-20AAD (Bonanza)'	USGS SIR 2007-5050	Gannett, M.W., Lite, K.E. Jr., La Marche, J.L., Fisher, B.J., and Polette, D.J., 2007, Ground-Water Hydrology of the Upper Klamath Basin, Oregon and California: U.S. Geological Survey Scientific Investigations Report 2007-5050.	10/22/2024
6371	KLAM	13427	KLAM0013427		'421006121252401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9519	KLAM	13428	KLAM0013428		'39S/11E-21add'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9519	KLAM	13428	KLAM0013428		'421028121242901'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9520	KLAM	13430	KLAM0013430		'39S/11E-22bba2'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9520	KLAM	13430	KLAM0013430		'421046121241701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
6372	KLAM	13435	KLAM0013435		'420650121211401'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9521	KLAM	13443	KLAM0013443		'420915121271201'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9522	KLAM	13456	KLAM0013456		'421310121280101'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
8272	KLAM	13458	KLAM0013458		'421321121285701'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9523	KLAM	13462	KLAM0013462		'39S/11.5E-2dcc'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9524	KLAM	13465	KLAM0013465		'39S/11.5E-5bca'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9525	KLAM	13468	KLAM0013468		'39S/11.5E-6aca'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9526	KLAM	13469	KLAM0013469		'39S/11.5E-10abc'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
9526	KLAM	13469	KLAM0013469		'421222121304801'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9527	KLAM	13471	KLAM0013471	23990	'421211121280001'	USGS SITE ID	U.S. Geological Survey Siteid	10/22/2024
9528	KLAM	13472	KLAM0013472		'39S/11.5E-13dab'	OWRD GWR 021	Leonard, A.R., and Harris, A.B., 1974, Ground water in selected areas in the Klamath Basin, Oregon: State of Oregon, Ground Water Report No. 21.	10/22/2024
